parcel_id,parcel_status,has_displacement,pnt_id,pnt_gid,pnt_lat,pnt_lon,centroid_lat,centroid_lon,geometry_type,is_multipart,part_count,exterior_vertex_count,interior_ring_count,knmi_id,knmi_name,soilcode,soil_descr,ghg_mean,glg_mean,region,peilgebied,cropcode,area,perimeter,meteo_id,model_soilcode,vI,var_vI,T,dof,sigmasq_test,xP,xE,xI,tau
9079,moving,True,9079.0,7823.0,51.94176154104888,4.661935862069199,51.94176153445287,4.66193601965657,Polygon,False,1,59,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Kinderdijk,7157.0,265.0,32241.104076385498,1704.5874373882577,348.0,hVb,-6.458527191416334,0.014321813031250928,497.32921163292156,539.0,0.9226887043282403,0.070390057911,0.13694411607499998,-0.028249435500999998,69.0
9107,moving,True,9107.0,7597.0,52.011645790595765,4.768931650751886,52.01164505988487,4.768932092573535,Polygon,False,1,21,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,4446.0,265.0,18648.943767547607,865.9185412625385,348.0,pVb,-7.8867590671310435,0.029515640000000315,250.6847579675003,563.0,0.44526599994227406,0.07553278576700001,0.226260402837,-0.030450807208999998,66.0
9110,moving,True,9110.0,7529.0,52.01464749120496,4.78346340816117,52.014643589504495,4.783466975029351,Polygon,False,1,32,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,4446.0,265.0,10757.684772491455,621.900574314293,348.0,pVb,-5.217537812219996,0.025785418359374958,241.71678208624857,460.0,0.5254712654048882,0.090384911259,0.119776264915,-0.027551354784,68.0
9112,moving,True,9112.0,7712.0,52.01112415315804,4.7878115909108265,52.01112410130401,4.787811678842721,Polygon,False,1,113,0,348,Cabauw mast,kVb,Waardveengronden op bosveen (of eutroof broekveen),17.4,65.3,Vlist,4446.0,265.0,27244.76128387451,1704.6324542908353,348.0,kVb,-5.428639400990036,0.012598854875000164,451.0070049107711,646.0,0.6981532583758067,0.072786004159,0.11517405195,-0.026578405880000003,69.0
9113,moving,True,9113.0,7597.0,52.012003284008145,4.774156912686217,52.01199881046194,4.774159871064062,Polygon,False,1,39,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,4446.0,265.0,23040.24848937988,997.2023517444345,348.0,pVb,-7.269771974883992,0.022120599609375714,264.1028724230708,576.0,0.4585119312900534,0.0751524307,0.177980756298,-0.029932154297,69.0
9115,moving,True,9115.0,7712.0,52.00602002764372,4.7782949096156715,52.00602001580739,4.778294935223167,Polygon,False,1,41,0,348,Cabauw mast,kVb,Waardveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,4446.0,265.0,24045.694900512695,1089.0401855427292,348.0,kVb,-6.6942385415934575,0.019243610937498316,403.28382473634497,428.0,0.942251926954077,0.073220113461,0.18778142944,-0.026911511725,70.0
9117,moving,True,9117.0,7597.0,52.01166524174062,4.770448482875509,52.01166150049509,4.770450912139211,Polygon,False,1,22,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,4446.0,265.0,18248.914714813232,890.7291894702751,348.0,pVb,-7.396293530509798,0.03069858825000246,272.44387334095245,564.0,0.48305651301587316,0.080255725637,0.188511114948,-0.030674104844000002,66.0
9118,moving,True,9118.0,7597.0,52.00738125941865,4.770867402088187,52.00738122733566,4.770867451959232,Polygon,False,1,44,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,4446.0,265.0,19726.761180877686,1178.601751213005,348.0,pVb,-7.637188916912782,0.03513027343750259,293.7301677148073,544.0,0.5399451612404546,0.07142451991399999,0.20570834527200002,-0.029803664066,69.0
9135,moving,True,9135.0,7402.0,51.94867890868533,4.752987846911652,51.948678904623755,4.752987847595905,Polygon,False,1,36,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",16.999999999999996,66.0,Vlist,7480.0,265.0,7944.710075378418,536.2056693878322,348.0,hVc,-5.985698150120882,0.04413380174999826,270.6837683443314,369.0,0.7335603478166162,0.072007731689,0.102894649389,-0.030461568194,70.0
9136,moving,True,9136.0,7402.0,51.95206634519115,4.756886254269844,51.95206633386537,4.756886255392884,Polygon,False,1,60,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Vlist,7480.0,265.0,13996.683444976807,726.0656089090012,348.0,hVc,-6.993364079926029,0.02909628843750233,283.9145731527559,495.0,0.5735647942479918,0.069563075138,0.141226499058,-0.030127578158,71.0
9137,moving,True,9137.0,7955.0,51.964180394302055,4.754103214230025,51.96418038258705,4.754103235327438,Polygon,False,1,59,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,11842.878372192383,784.3641305327778,348.0,hVb,-6.613382927160245,0.035185352343752606,226.72086627130398,455.0,0.49828761817869005,0.086128482541,0.262833397422,-0.025375090367999998,70.0
9139,moving,True,9139.0,5523.0,51.948893284856645,4.742608850970481,51.94889328653743,4.742608851429113,Polygon,False,1,32,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Vlist,7480.0,265.0,4126.086483001709,321.0876742483141,348.0,hVc,-3.2535660263049184,0.023245728109375613,297.67025265747566,367.0,0.811090606696119,0.130875082971,0.104352225632,-0.026916782017,68.0
9140,moving,True,9140.0,5523.0,51.94692530501572,4.741603769114985,51.94692529602986,4.741603767578116,Polygon,False,1,110,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Vlist,7480.0,265.0,20880.220539093018,1316.6456879091634,348.0,hVc,-5.752489800595466,0.015216972609374824,356.43023413914545,512.0,0.6961528010530185,0.072317888976,0.11340977554500001,-0.028250410316,69.0
9141,moving,True,9141.0,7402.0,51.95207304920495,4.754626175780632,51.95207302697145,4.754626176730607,Polygon,False,1,67,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Vlist,7480.0,265.0,13996.116649627686,936.2679920087838,348.0,hVc,-6.10331931346995,0.028198774999999544,335.6229290121404,479.0,0.7006741733030071,0.070278619587,0.11175452622700001,-0.029772289333999998,67.0
9142,moving,True,9142.0,7867.0,51.95792448411577,4.757016800770656,51.95792445202514,4.757016847165659,Polygon,False,1,79,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,23500.168121337887,1166.5314207686135,348.0,hVb,-7.146469429037851,0.01876232474999922,453.2931403123845,585.0,0.774860068910059,0.075733680786,0.205871964842,-0.028528820075999998,65.0
9143,blank_no_displacement,False,,,,,51.98109487020778,4.69849252709619,Polygon,False,1,33,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25465.0,331.0,11828.040348052979,1113.9082329789885,,,,,,,,,,,
9144,moving,True,9144.0,7402.0,51.948410431924515,4.758899148712054,51.948410442704535,4.7588991340237845,Polygon,False,1,97,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Vlist,7480.0,265.0,9332.845355987549,749.4922858702956,348.0,hVc,-6.058527211038692,0.043090399406249175,176.22824622512698,281.0,0.6271467837193131,0.069654894451,0.11276270248499999,-0.02921532109,69.0
9145,moving,True,9145.0,7402.0,51.949092360022185,4.755169681737258,51.94909235582669,4.755169682900111,Polygon,False,1,35,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.00000000000001,Vlist,7480.0,265.0,8237.57424545288,547.7638465735084,348.0,hVc,-4.461195161548175,0.041521528125000935,274.33117147831155,396.0,0.6927554835310897,0.115891564102,0.108143194397,-0.030900053067,69.0
9149,moving,True,9149.0,6769.0,51.94810769492516,4.749628304002722,51.94810769111323,4.749628304350432,Polygon,False,1,52,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Vlist,7480.0,265.0,8418.014129638672,534.8139083960012,348.0,hVc,-4.860683407909879,0.04772847564062508,179.40025467600572,356.0,0.5039332996517014,0.113715509236,0.11484560172200001,-0.030837008139,66.0
9157,blank_no_displacement,False,,,,,51.98831581013484,4.713445265737256,Polygon,False,1,16,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25465.0,331.0,6554.33768081665,598.780048993352,,,,,,,,,,,
9159,blank_no_displacement,False,,,,,51.94687952401035,4.77159238146247,Polygon,False,1,43,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25461.0,331.0,27614.868320465088,1846.8899160713852,,,,,,,,,,,
9191,blank_no_displacement,False,,,,,51.92283474438719,4.766502604374892,Polygon,False,1,26,0,348,Cabauw mast,Rv01C,Kalkloze drechtvaaggronden; profielverloop 1,21.000000000000007,59.0,Vlist,25461.0,259.0,6026.737289428712,447.7678663835345,,,,,,,,,,,
9194,moving,True,9194.0,7949.0,51.92627401423221,4.767605248630284,51.92627398138179,4.767605243920578,Polygon,False,1,30,0,348,Cabauw mast,Rv01C,Kalkloze drechtvaaggronden; profielverloop 1,19.666666666666668,61.333333333333336,Vlist,25461.0,265.0,14889.544452667236,1042.9183707659404,348.0,Rv01C,-6.36655499135014,0.016921875000000742,388.3349023886063,542.0,0.7164850597575761,0.07269982608799999,0.16097818633699998,-0.026806547331999997,66.0
9198,moving,True,9198.0,7949.0,51.920503795669866,4.765722916981227,51.920503797827614,4.765722917601116,Polygon,False,1,49,0,348,Cabauw mast,Rv01C,Kalkloze drechtvaaggronden; profielverloop 1,21.0,58.99999999999999,Vlist,25461.0,265.0,4863.807502746582,322.00157892595263,348.0,Rv01C,-5.401901308024404,0.03223015412499885,242.85482138396765,373.0,0.651085312021361,0.065218669249,0.103658045303,-0.026127696774000002,74.0
9253,moving,True,9253.0,6918.0,51.99574990356217,4.812410644074908,51.995749881941336,4.812410728873435,Polygon,False,1,24,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),20.0,67.0,Vlist,5121.0,265.0,27350.249702453613,1271.538849702538,348.0,pVb,-6.199805644802918,0.015442019718749589,381.68819951473137,456.0,0.8370355252516039,0.073518347699,0.14012748206,-0.027417603736,69.0
9254,blank_no_displacement,False,,,,,52.00932509228849,4.7970368360669795,Polygon,False,1,25,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),20.0,67.0,Vlist,6243.0,265.0,6896.42435836792,378.20339862406945,,,,,,,,,,,
9255,moving,True,9255.0,7517.0,51.913306281684214,4.735478011578726,51.91330626413157,4.735478009470222,Polygon,False,1,43,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Kinderdijk,7155.0,265.0,14012.188861846924,835.4925612894745,348.0,pVb,-5.698178215419306,0.016193868359374603,476.6979408904466,455.0,1.0476877821768058,0.07316539484899999,0.116222905886,-0.027711504999000002,70.0
9256,moving,True,9256.0,7653.0,51.96393593108374,4.691862731844328,51.963935934312225,4.6918627688971,Polygon,False,1,62,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Vlist,6717.0,265.0,26909.286144256588,1205.6176705979392,348.0,hVc,-5.620048837989058,0.01691604717187535,426.1790503215953,694.0,0.614090850607486,0.065969302565,0.10171654310700001,-0.027702027544,70.0
9258,moving,True,9258.0,7517.0,51.913682959806856,4.728686011939615,51.91368287446326,4.728686000048595,Polygon,False,1,74,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.571428571428573,65.0,Kinderdijk,7155.0,265.0,22819.2692527771,1609.685526706941,348.0,pVb,-6.254132568051236,0.010453878124999533,561.8521278400403,654.0,0.8591011129052605,0.07303088705100001,0.14208188622600001,-0.027355418559000002,69.0
9259,blank_no_displacement,False,,,,,51.915293440341564,4.728287901171449,MultiPolygon,True,2,24,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Kinderdijk,7155.0,266.0,12046.801433563232,826.8225498632863,,,,,,,,,,,
9302,moving,True,9302.0,6976.0,51.91017332022898,4.740712185402408,51.91017328781732,4.740712181031756,Polygon,False,1,40,0,348,Cabauw mast,Rv01C,Kalkloze drechtvaaggronden; profielverloop 1,19.666666666666668,61.333333333333336,Kinderdijk,7155.0,265.0,11736.282493591309,1041.5647500626533,348.0,Rv01C,-6.731842402902042,0.01763525312500087,378.00855551316886,401.0,0.9426647269655084,0.07157158252899999,0.14391774919900002,-0.029032204433,71.0
9334,moving,True,9334.0,7867.0,51.95522418892786,4.766468474356622,51.95522413331612,4.766468479657242,Polygon,False,1,118,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,22296.220111846924,1356.449558105049,348.0,hVb,-6.854876861987839,0.018591657749999126,510.6038839562464,617.0,0.8275589691349212,0.073561651339,0.176626638677,-0.028036306184,70.0
9343,moving,True,9343.0,7984.0,51.95592296289294,4.769604756473112,51.955922903115244,4.769604761691086,Polygon,False,1,107,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),16.999999999999993,66.0,Vlist,7480.0,265.0,18209.314971923828,1390.9601754097803,348.0,hVb,-5.902088424911758,0.03178817999999739,259.5264203599821,530.0,0.4896724912452493,0.073566661599,0.13367600704600002,-0.026585983896,69.0
9418,blank_no_displacement,False,,,,,51.932006620474034,4.675980938445107,Polygon,False,1,71,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Kinderdijk,25787.0,265.0,17863.363819122314,1410.1898963870506,,,,,,,,,,,
9532,moving,True,9532.0,7560.0,51.927643598128284,4.670092941484015,51.92764357752878,4.670093098791935,Polygon,False,1,24,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Kinderdijk,7157.0,265.0,29763.27716445923,1373.6241716945597,348.0,hVc,-7.557676548712708,0.02375956406250131,358.992580139866,445.0,0.8067248991907101,0.07563214920599999,0.211232983988,-0.02978394699,67.0
9534,blank_no_displacement,False,,,,,51.92531895687739,4.676602492416642,Polygon,False,1,19,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Kinderdijk,7157.0,331.0,14610.809307098389,754.1419119949351,,,,,,,,,,,
9535,blank_no_displacement,False,,,,,51.932099394824625,4.686739408724153,Polygon,False,1,33,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Kinderdijk,7157.0,331.0,15355.087043762207,1046.6209909614638,,,,,,,,,,,
9536,blank_no_displacement,False,,,,,51.92388756690112,4.674779251944217,Polygon,False,1,42,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Kinderdijk,7157.0,331.0,17411.43077468872,812.418801855062,,,,,,,,,,,
9604,moving,True,9604.0,7422.0,51.9384883500218,4.8027826421760285,51.93848835157257,4.802782644359723,Polygon,False,1,54,0,348,Cabauw mast,kVb,Waardveengronden op bosveen (of eutroof broekveen),16.999999999999996,65.99999999999999,Vlist,25461.0,265.0,3577.023448944092,316.2171829755398,348.0,kVb,-5.28964681381127,0.03250528115625025,243.499904362047,401.0,0.6072316817008654,0.071967806542,0.105192468384,-0.02666488627,69.0
9605,blank_no_displacement,False,,,,,51.93951299704445,4.804058793836775,Polygon,False,1,11,0,348,Cabauw mast,kVb,Waardveengronden op bosveen (of eutroof broekveen),17.000000000000004,66.0,Vlist,25461.0,265.0,1947.7945556640625,192.73439183848805,,,,,,,,,,,
9606,moving,True,9606.0,7422.0,51.939435597898424,4.802674327709449,51.93943560098494,4.802674329613531,Polygon,False,1,29,0,348,Cabauw mast,kVb,Waardveengronden op bosveen (of eutroof broekveen),16.999999999999996,66.0,Vlist,25461.0,265.0,3074.1745986938477,263.49207181762307,348.0,kVb,-7.402233971740818,0.029188620124997584,299.14358551309203,449.0,0.6662440657307173,0.073149142389,0.263641700643,-0.027126830863000002,70.0
9607,blank_no_displacement,False,,,,,51.948223844468906,4.801806339931201,Polygon,False,1,64,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25461.0,266.0,15738.410835266113,1164.8361690151914,,,,,,,,,,,
