x_rum,y_rum,east,north,up,var_east,var_north,var_up,covar_en,covar_eu,covar_nu
240750.0,574750.0,0.13534975762556226,0.19823337234973332,-1.7777981660879867,0.024507078505111277,0.04707816080300131,0.0020718876523564073,0.02886988530026438,5.452209647722252e-09,7.985310976438799e-09
241250.0,574750.0,0.003569329343076987,0.004733928363048177,-1.8715780583204698,0.028981557349438674,0.0471102121641707,0.002973380837448977,0.03167735751050142,4.235201670417541e-09,5.61706118537523e-09
242250.0,574750.0,0.5106319142353297,0.6204292436500217,-2.5751741751292614,0.052161579653752926,0.07301146831706709,0.006516145954370484,0.05318952222114876,1.9620458440430206e-08,2.383929764455087e-08
243750.0,574750.0,0.43478072648327626,0.5540825938592522,-2.282084035943742,0.04348055394097155,0.06603758390610731,0.005634753514697408,0.046062043178930936,1.5331913117384426e-08,1.9538920820198363e-08
244250.0,574750.0,0.6741638284127309,0.901584971726115,-2.613981909729416,0.06700721206872995,0.11046683329709457,0.012961970448161747,0.07371234446578492,3.523219258663587e-08,4.7117353406306386e-08
244750.0,574750.0,0.6091797610923544,0.8643705552371259,-2.6353527696180508,0.06467941786804854,0.11783072861821887,0.013171177763140529,0.0744268153009517,2.8866449714286327e-08,4.095886101422781e-08
245250.0,574750.0,0.5895387989448143,0.893922148069781,-2.829641828446185,0.06493803740175229,0.1321522057130305,0.012142714173334311,0.07844692238467085,3.558772796004085e-08,5.396194157178898e-08
245750.0,574750.0,0.5952649828108483,0.966501007101703,-2.862131896531241,0.06991115432385137,0.15919098588790984,0.01629684185740461,0.08859310732655852,4.547929925517634e-08,7.384238919085733e-08
246250.0,574750.0,0.5080979748575974,0.8782895498749942,-3.2448457033665736,0.06817553101157824,0.17175652308119743,0.01452883607964347,0.09006458934808599,4.450544004743684e-08,7.693134954377069e-08
246750.0,574750.0,0.428374688630973,0.7748692451061705,-3.1735676620301674,0.066630051118744,0.18041321419295822,0.015309441864109583,0.090589973234801,4.562974043323925e-08,8.253774899000455e-08
247250.0,574750.0,0.37196561772797504,0.6804006801510294,-3.165814214741699,0.06351299959932288,0.1750267045340694,0.01339452487725335,0.08694910357180377,4.074998887467506e-08,7.454000806803744e-08
247750.0,574750.0,0.3751529099789301,0.6552538297475023,-3.40067203631674,0.06707371091867806,0.17180752528616564,0.013339707741608317,0.08920343587287206,4.200403496781816e-08,7.336556386849474e-08
248750.0,574750.0,0.3967128965281349,0.4624120487721393,-3.4347390304843715,0.0738484596927416,0.096247280022005,0.008720128199971457,0.07279717259222279,3.220300285208742e-08,3.753610395772126e-08
249250.0,574750.0,0.3587737530302644,0.2523304668466644,-3.440353650102834,0.07316585290484628,0.040023170595413014,0.00461550771459581,0.04612585741762062,1.9483765005420394e-08,1.3703197288609105e-08
249750.0,574750.0,0.7684031972741086,0.15139945305016253,-3.4558489520454025,0.07614873440913716,0.008400014550947849,0.008458483019378777,0.013887756933835576,2.654661392006645e-08,5.230512889703871e-09
250250.0,574750.0,0.4431876172222313,-0.13909814897261927,-3.226370723891934,0.11853247511137396,0.02004477093118843,0.0352872931024222,-0.03428889020467095,-2.4487263711130647e-08,7.685532996096093e-09
250750.0,574750.0,0.39170308526796216,-0.3298304422777615,-4.088437322966266,0.09248359108696128,0.06871601336954443,0.008401276225774915,-0.06878242254956378,-4.771536243670743e-09,4.01783383584447e-09
251250.0,574750.0,0.10732973929956188,-0.15625685597072128,-4.352594277866562,0.07918604696697747,0.15060379260183962,0.008436315211518056,-0.09287361490922912,-2.9282701994750704e-08,4.2631454971269e-08
253750.0,574750.0,-0.10772751417971985,-0.6611387601289559,-3.969716820472091,0.03858643319909267,0.3930978422931299,0.09360524587621599,0.0593404290989584,1.4666799124395231e-06,9.001218919788814e-06
254250.0,574750.0,-0.21767704675756938,-0.7712516244488555,-3.452724268496487,0.05399344333037194,0.35853609553917504,0.06731699796728488,0.09339330585696277,2.6752750326280686e-07,9.478767952322536e-07
255250.0,574750.0,-0.2092824183554633,-0.428224586157117,-3.8705340644747244,0.06343456864758006,0.2077044492408132,0.014111704909638765,0.09263298119423513,2.7707279544292202e-08,5.669343086547121e-08
